


FMA3 instructions


Latency (all operands): vfmadd132ss r128,r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      4657       5301      10227      20127       5003          0          1 
      4663       5303      10227      20127       5004          0          1 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      4704       5749      10227      20127        105          0      10156 
      4496       5304      10227      20127        110          0      10162 
      4492       5303      10227      20127        105          0      10170 
      4490       5303      10227      20127        100          0      10137 
      4496       5307      10227      20127        100          0      10141 
      4496       5303      10227      20127        100          0      10141 
      4501       5302      10227      20127        100          0      10141 
      4505       5302      10227      20127        100          0      10141 
      4507       5303      10227      20127        100          0      10141 
      4506       5302      10227      20127        100          0      10139 


Throughput: vfnmsub132sd r128,r128,r128

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      4889       5394      10227      10127       5000       5000          0 
      4542       5006      10227      10127       5000       5000          0 
      4540       5004      10227      10127       5000       5000          0 
      4540       5005      10227      10127       5000       5000          0 
      4540       5004      10227      10127       5000       5000          0 
      4538       5004      10227      10127       5000       5000          0 
      4536       5007      10227      10127       5000       5000          0 
      4532       5005      10227      10127       5000       5000          0 
      4524       5004      10227      10127       5000       5000          0 
      4524       5004      10227      10127       5000       5000          0 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      4717       5374      10227      10127          0          0          1 
      4391       5005      10227      10127          0          0          1 
      4393       5010      10227      10127          0          0          1 
      4388       5007      10227      10127          0          0          1 
      4385       5007      10227      10127          0          0          1 
      4381       5007      10227      10127          0          0          1 
      4381       5007      10227      10127          0          0          1 
      4389       5009      10227      10127          0          0          1 
      4391       5010      10227      10127          0          0          1 
      4390       5007      10227      10127          0          0          1 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      4591       5416      10227      10127        101          0      10142 
      4245       5005      10227      10127        110          0      10168 
      4249       5005      10227      10127        110          0      10169 
      4254       5005      10227      10127        100          0      10142 
      4254       5005      10227      10127        100          0      10142 
      4258       5007      10227      10127        100          0      10142 
      4258       5006      10227      10127        100          0      10142 
      4262       5005      10227      10127        100          0      10142 
      4264       5005      10227      10127        100          0      10142 
      4262       5005      10227      10127        100          0      10142 


Throughput: vfnmsub132sd r128,r128,[m128]

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      4857       5734      10227      20127       5010       5011       5004 
      4658       5307      10227      20127       5000       5000       5001 
      4657       5310      10227      20127       5000       5000       5004 
      4651       5311      10227      20127       5000       5000       5005 
      4647       5306      10227      20127       5000       5000       5000 
      4648       5309      10227      20127       5000       5000       5005 
      4641       5304      10227      20127       5000       5000       5003 
      4633       5303      10227      20127       5000       5000       5004 
      4639       5305      10227      20127       5000       5000       5004 
      4639       5302      10227      20127       5000       5000       5004 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      4716       5756      10227      20127       5005          0          1 
      4506       5305      10227      20127       5003          0          1 
      4509       5308      10227      20127       5003          0          1 
      4514       5310      10227      20127       5002          0          1 
      4518       5307      10227      20127       5004          0          1 
      4520       5309      10227      20127       5008          0          1 
      4516       5305      10227      20127       5001          0          1 
      4517       5310      10227      20127       5003          0          1 
      4510       5305      10227      20127       5002          0          1 
      4504       5302      10227      20127       5004          0          1 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      4861       5733      10227      20127        105          0      10155 
      4655       5309      10227      20127        110          0      10167 
      4657       5315      10227      20127        110          0      10167 
      4641       5303      10227      20127        100          0      10140 
      4637       5302      10227      20127         99          0      10141 
      4643       5310      10227      20127        100          0      10145 
      4645       5307      10227      20127        100          0      10137 
      4655       5314      10227      20127        100          0      10141 
      4645       5303      10227      20127        100          0      10141 
      4647       5302      10227      20127        100          0      10141 


Latency (all operands): vfmadd132ps r128,r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     35219      40182      10227      10136      10127       4999          0 
     35106      39993      10227      10134      10127       4999          0 
     35018      39991      10227      10142      10127       4999          0 
     35117      39991      10227      10142      10127       4999          0 
     35032      39991      10227      10127      10127       4999          0 
     35083      39991      10227      10127      10127       4999          0 
     35083      39992      10227      10127      10127       4999          0 
     35032      39991      10227      10127      10127       4999          0 
     35116      39991      10227      10127      10127       4999          0 
     35018      39991      10227      10127      10127       4999          0 


Latency (all operands): vfmadd132ps r256,r256,r256

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     35399      40348      10227      10128      10127       4999          0 
     35073      39991      10227      10142      10127       4999          0 
     35034      39991      10227      10127      10127       4999          0 
     35112      39991      10227      10127      10127       4999          0 
     35018      39991      10227      10127      10127       4999          0 
     35109      39991      10227      10127      10127       4999          0 
     35044      39991      10227      10127      10127       4999          0 
     35059      39991      10227      10127      10127       4999          0 
     35097      39991      10227      10127      10127       4999          0 
     35022      39992      10227      10127      10127       4999          0 


Latency (all operands): vfmadd231ps r128,r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     35288      40195      10227      10150      10127       4999          0 
     35030      39991      10227      10142      10127       4999          0 
     35079      39991      10227      10143      10127       4999          0 
     35081      39992      10227      10127      10127       4999          0 
     35030      39991      10227      10127      10127       4999          0 
     35113      39991      10227      10127      10127       4999          0 
     35016      39991      10227      10127      10127       4999          0 
     35104      39991      10227      10127      10127       4999          0 
     35056      39992      10227      10127      10127       4999          0 
     35050      39991      10227      10127      10127       4999          0 


Latency (all operands): vfmadd231ps r256,r256,r256

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     33223      40361      10227      10128      10127       4999          0 
     32984      39991      10227      10134      10127       4998          0 
     32897      39992      10227      10143      10127       4999          0 
     32972      39992      10227      10142      10127       4999          0 
     32943      39991      10227      10127      10127       4999          0 
     32909      39991      10227      10127      10127       4999          0 
     32988      39991      10227      10127      10127       4999          0 
     32899      39992      10227      10127      10127       4999          0 
     32959      39992      10227      10127      10127       4999          0 
     32956      39991      10227      10127      10127       4999          0 


Latency (all operands): vfmadd132pd r128,r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     35250      40181      10227      10136      10127       4999          0 
     35074      39992      10227      10143      10127       4999          0 
     35034      39991      10227      10142      10127       4999          0 
     35113      39991      10227      10127      10127       4999          0 
     35015      39991      10227      10127      10127       4999          0 
     35103      39991      10227      10127      10127       4999          0 
     35050      39992      10227      10127      10127       4999          0 
     35054      39992      10227      10127      10127       4999          0 
     35100      39991      10227      10127      10127       4999          0 
     35018      39991      10227      10127      10127       4999          0 


Latency (all operands): vfmadd132pd r256,r256,r256

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     33204      40371      10227      10131      10127       4989          0 
     32980      39990      10227      10142      10127       4988          0 
     32931      39989      10227      10138      10127       4989          0 
     32915      39989      10227      10139      10127       4996          0 
     32983      39989      10227      10129      10127       4997          0 
     32893      39989      10227      10129      10127       4997          0 
     32967      39990      10227      10129      10127       4997          0 
     32944      39989      10227      10129      10127       4997          0 
     32905      39989      10227      10129      10127       4997          0 
     32988      39989      10227      10129      10127       4997          0 


Latency (all operands): vfmsub132pd r128,r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     33953      39991      10227      10144      10127       4999          0 
     33960      39991      10227      10142      10127       4999          0 
     34006      39991      10227      10127      10127       4999          0 
     33924      39991      10227      10127      10127       4999          0 
     34016      39991      10227      10127      10127       4999          0 
     33943      39992      10227      10127      10127       4999          0 
     33963      39992      10227      10127      10127       4999          0 
     34005      39991      10227      10127      10127       4999          0 
     33923      39991      10227      10127      10127       4999          0 
     34016      39991      10227      10127      10127       4999          0 


Latency (all operands): vfmsub132pd r256,r256,r256

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     35348      40314      10227      10128      10127       4999          0 
     35091      39991      10227      10134      10127       4998          0 
     35022      39990      10227      10134      10127       4998          0 
     35118      39992      10227      10143      10127       4999          0 
     35020      39991      10227      10142      10127       4999          0 
     35095      39991      10227      10127      10127       4999          0 
     35062      39991      10227      10127      10127       4999          0 
     35042      39991      10227      10127      10127       4999          0 
     35109      39992      10227      10127      10127       4999          0 
     35016      39992      10227      10127      10127       4999          0 


Latency (all operands): vfnmadd132pd r128,r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     36453      40177      10227      10136      10127       4999          0 
     36189      39992      10227      10134      10127       4999          0 
     36270      39991      10227      10142      10127       4999          0 
     36219      39991      10227      10142      10127       4999          0 
     36230      39991      10227      10127      10127       4999          0 
     36267      39992      10227      10127      10127       4999          0 
     36194      39992      10227      10127      10127       4999          0 
     36287      39991      10227      10127      10127       4999          0 
     36192      39991      10227      10127      10127       4999          0 
     36273      39991      10227      10127      10127       4999          0 


Latency (all operands): vfnmadd132pd r256,r256,r256

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     34491      40547      10227      10128      10127       4999          0 
     34281      40432      10227      10326      10199       5008          0 
     34670      40797      10227      10293      10185       4996          0 
     34009      40057      10227      10140      10143       5023          0 
     33974      40050      10227      10119      10131       5001          0 
     34045      40069      10227      10130      10133       4997          0 
     59609      41030      10228      10420      10348       5048          0 
     35179      41437      10227      10515      10264       5023          0 
     33926      39991      10227      10129      10127       4992          0 
     34021      39991      10227      10129      10127       4992          0 


Latency (all operands): vfnmsub132pd r128,r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     36228      41271      10227      10136      10127       4999          0 
     35040      39991      10227      10134      10127       4998          0 
     35065      39991      10227      10142      10127       4999          0 
     35099      39991      10227      10142      10127       4999          0 
     35022      39992      10227      10127      10127       4999          0 
     35116      39992      10227      10127      10127       4999          0 
     35024      39991      10227      10127      10127       4999          0 
     35090      39991      10227      10127      10127       4999          0 
     35068      39991      10227      10127      10127       4999          0 
     35038      39992      10227      10127      10127       4999          0 


Latency (all operands): vfnmsub132pd r256,r256,r256

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     34320      40358      10227      10128      10127       4999          0 
     33920      39991      10227      10134      10127       4998          0 
     34013      39991      10227      10142      10127       4999          0 
     33944      39991      10227      10142      10127       4999          0 
     33960      39991      10227      10127      10127       4999          0 
     34009      39992      10227      10127      10127       4999          0 
     33920      39992      10227      10127      10127       4999          0 
     34013      39991      10227      10127      10127       4999          0 
     33943      39991      10227      10127      10127       4999          0 
     33966      39991      10227      10127      10127       4999          0 


Latency (mul operand): vfmadd132ps r128,r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     33093      40191      10227      10137      10127       4990          0 
     32983      39992      10227      10142      10127       4993          0 
     32894      39991      10227      10142      10127       4991          0 
     32977      39991      10227      10138      10127       4989          0 
     32940      39991      10227      10139      10127       4995          0 
     32915      39990      10227      10129      10127       4997          0 
     32992      39993      10227      10129      10127       4992          0 
     32897      39992      10227      10129      10127       4997          0 
     32968      39991      10227      10129      10127       4997          0 
     32949      39991      10227      10129      10127       4997          0 


Latency (mul operand): vfmadd132ps r256,r256,r256

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     35422      40343      10227      10128      10127       4999          0 
     35028      39992      10227      10143      10127       4999          0 
     35089      39991      10227      10142      10127       4999          0 
     35073      39991      10227      10127      10127       4999          0 
     35036      39991      10227      10127      10127       4999          0 
     35112      39991      10227      10127      10127       4999          0 
     35020      39992      10227      10127      10127       4999          0 
     35107      39992      10227      10127      10127       4999          0 
     35046      39991      10227      10127      10127       4999          0 
     35057      39991      10227      10127      10127       4999          0 


Latency (mul operand): vfmadd213ps r128,r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     36436      40177      10227      10143      10127       4999          0 
     36192      39993      10227      10134      10127       4998          0 
     36285      39991      10227      10134      10127       4998          0 
     36190      39991      10227      10142      10127       4999          0 
     36271      39991      10227      10142      10127       4999          0 
     36216      39991      10227      10127      10127       4999          0 
     36227      39991      10227      10127      10127       4999          0 
     36261      39991      10227      10127      10127       4999          0 
     36189      39991      10227      10127      10127       4999          0 
     36282      39991      10227      10127      10127       4999          0 


Latency (mul operand): vfmadd213ps r256,r256,r256

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     34233      40338      10227      10128      10127       4999          0 
     33972      39991      10227      10142      10127       4999          0 
     33997      39991      10227      10127      10127       4999          0 
     33924      39991      10227      10127      10127       4999          0 
     34017      39991      10227      10127      10127       4999          0 
     33932      39992      10227      10127      10127       4999          0 
     33979      39991      10227      10127      10127       4999          0 
     33991      39991      10227      10127      10127       4999          0 
     33926      39991      10227      10127      10127       4999          0 
     34017      39991      10227      10127      10127       4999          0 


Latency (mul operand): vfmadd132pd r128,r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     34100      40196      10227      10136      10127       4999          0 
     34017      39991      10227      10134      10127       4998          0 
     33936      39991      10227      10134      10127       4998          0 
     33980      39992      10227      10142      10127       4999          0 
     33996      39992      10227      10127      10127       4999          0 
     33928      39991      10227      10127      10127       4999          0 
     34017      39991      10227      10127      10127       4999          0 
     33934      39991      10227      10127      10127       4999          0 
     33985      39992      10227      10127      10127       4999          0 
     33991      39992      10227      10127      10127       4999          0 


Latency (mul operand): vfmadd132pd r256,r256,r256

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     34615      40802      10227      10299      10175       5000          0 
     35534      41818      10227      10535      10270       5032          0 
     35967      42451      10227      10739      10335       5039          0 
     34016      39991      10227      10136      10127       4992          0 
     33947      39992      10227      10129      10127       4992          0 
     33969      39992      10227      10129      10127       4992          0 
     34003      39991      10227      10129      10127       4992          0 
     33927      39992      10227      10129      10127       4992          0 
     34022      39991      10227      10129      10127       4992          0 
     33944      39991      10227      10129      10127       4992          0 


Latency (mul operand): vfmsub132pd r128,r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     34191      40202      10227      10136      10127       4999          0 
     33944      39992      10227      10134      10127       4998          0 
     33967      39991      10227      10142      10127       4999          0 
     34001      39991      10227      10142      10127       4999          0 
     33925      39991      10227      10127      10127       4999          0 
     34015      39992      10227      10127      10127       4999          0 
     33940      39992      10227      10127      10127       4999          0 
     33970      39991      10227      10127      10127       4999          0 
     33996      39991      10227      10127      10127       4999          0 
     33924      39991      10227      10127      10127       4999          0 


Latency (mul operand): vfmsub132pd r256,r256,r256

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     34098      40155      10227      10138      10127       4993          0 
     34016      39994      10227      10139      10127       4990          0 
     33924      39993      10227      10137      10127       4991          0 
     34017      39992      10227      10139      10127       4994          0 
     68764      42379      10227      10675      10500       5050          0 
     35112      39993      10227      10129      10127       4994          0 
     35032      39993      10227      10129      10127       4994          0 
     35127      39993      10227      10129      10127       4994          0 
     35039      39993      10227      10129      10127       4994          0 
     35094      39994      10227      10129      10127       4994          0 


Latency (mul operand): vfnmadd132pd r128,r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     37724      40191      10227      10153      10127       4994          0 
     37438      39991      10227      10142      10127       4993          0 
     37530      39991      10227      10141      10127       4989          0 
     37452      39991      10227      10138      10127       4989          0 
     37508      39991      10227      10139      10127       4995          0 
     37488      39992      10227      10129      10127       4997          0 
     37467      39992      10227      10129      10127       4997          0 
     37522      39991      10227      10129      10127       4997          0 
     37441      39991      10227      10129      10127       4997          0 
     37537      39991      10227      10129      10127       4997          0 


Latency (mul operand): vfnmadd132pd r256,r256,r256

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     35372      40313      10227      10128      10127       4999          0 
     35071      39992      10227      10134      10127       4998          0 
     35039      39992      10227      10134      10127       4999          0 
     35112      39991      10227      10142      10127       4999          0 
     35015      39991      10227      10142      10127       4999          0 
     35110      39991      10227      10127      10127       4999          0 
     35043      39991      10227      10127      10127       4999          0 
     35067      39991      10227      10127      10127       4999          0 
     35095      39991      10227      10127      10127       4999          0 
     35025      39991      10227      10127      10127       4999          0 


Latency (mul operand): vfnmsub132pd r128,r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     34798      40937      10227      10136      10127       4999          0 
     33928      39993      10227      10133      10127       4997          0 
     34017      39991      10227      10142      10127       4999          0 
     33932      39991      10227      10142      10127       4999          0 
     33989      39991      10227      10127      10127       4999          0 
     33987      39991      10227      10127      10127       4999          0 
     33932      39992      10227      10127      10127       4999          0 
     34021      39991      10227      10127      10127       4999          0 
     33926      39991      10227      10127      10127       4999          0 
     33992      39991      10227      10127      10127       4999          0 


Latency (mul operand): vfnmsub132pd r256,r256,r256

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     34154      40152      10227      10128      10127       4999          0 
     33920      39991      10227      10134      10127       4998          0 
     34005      39991      10227      10143      10127       4999          0 
     33962      39992      10227      10127      10127       4999          0 
     33945      39991      10227      10127      10127       4999          0 
     34015      39991      10227      10127      10127       4999          0 
     33922      39991      10227      10127      10127       4999          0 
     34005      39991      10227      10127      10127       4999          0 
     33956      39992      10227      10127      10127       4999          0 
     33952      39992      10227      10127      10127       4999          0 


Latency (add operand): vfmadd231ps r128,r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     34158      40220      10227      10151      10127       4989          0 
     34012      39990      10227      10141      10127       4992          0 
     33928      39990      10227      10142      10127       4988          0 
     34017      39989      10227      10138      10127       4989          0 
     33946      39989      10227      10139      10127       4996          0 
     33971      39989      10227      10129      10127       4997          0 
     34005      39989      10227      10129      10127       4997          0 
     33928      39990      10227      10129      10127       4997          0 
     34019      39989      10227      10129      10127       4997          0 
     33940      39989      10227      10129      10127       4997          0 


Latency (add operand): vfmadd231ps r256,r256,r256

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     35341      40348      10227      10128      10127       4999          0 
     35081      39991      10227      10134      10127       4999          0 
     35079      39991      10227      10133      10127       4997          0 
     35030      39991      10227      10142      10127       4999          0 
     67917      42354      10227      10658      10494       5057          0 
     33987      39992      10227      10142      10127       4990          0 
     33965      39992      10227      10129      10127       4994          0 
     33929      39992      10227      10129      10127       4994          0 
     34011      39993      10227      10129      10127       4994          0 
     33916      39992      10227      10129      10127       4994          0 


Latency (add operand): vfmadd231pd r128,r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     37607      40156      10227      10152      10127       4994          0 
     37501      39991      10227      10140      10127       4994          0 
     37485      39991      10227      10138      10127       4996          0 
     37463      39992      10227      10129      10127       4997          0 
     37522      39991      10227      10129      10127       4997          0 
     37435      39991      10227      10129      10127       4997          0 
     37534      39991      10227      10129      10127       4997          0 
     37432      39990      10227      10129      10127       4997          0 
     37528      39993      10227      10129      10127       4992          0 
     37450      39992      10227      10129      10127       4997          0 


Latency (add operand): vfmadd231pd r256,r256,r256

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     35310      40308      10227      10128      10127       4999          0 
     35078      39990      10227      10134      10127       4998          0 
     35082      39992      10227      10134      10127       4999          0 
     35030      39991      10227      10142      10127       4999          0 
     35115      39991      10227      10127      10127       4999          0 
     35022      39991      10227      10127      10127       4999          0 
     35100      39991      10227      10127      10127       4999          0 
     35052      39992      10227      10127      10127       4999          0 
     35050      39991      10227      10127      10127       4999          0 
     35102      39991      10227      10127      10127       4999          0 


Latency (add operand): vfmsub231pd r128,r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     33067      40202      10227      10136      10127       4999          0 
     32986      39991      10227      10133      10127       4997          0 
     32913      39991      10227      10134      10127       4998          0 
     32933      39991      10227      10142      10127       4999          0 
     32978      39991      10227      10127      10127       4999          0 
     32891      39992      10227      10127      10127       4999          0 
     32980      39992      10227      10127      10127       4999          0 
     32927      39991      10227      10127      10127       4999          0 
     32917      39991      10227      10127      10127       4999          0 
     32984      39991      10227      10127      10127       4999          0 


Latency (add operand): vfmsub231pd r256,r256,r256

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     35205      40149      10227      10128      10127       4999          0 
     35042      39992      10227      10142      10127       4999          0 
     35109      39991      10227      10127      10127       4999          0 
     35018      39991      10227      10127      10127       4999          0 
     35110      39991      10227      10127      10127       4999          0 
     67951      42794      10227      10657      10494       5062          0 
     34002      39992      10227      10141      10127       4989          0 
     33916      39992      10227      10129      10127       4997          0 
     34007      39991      10227      10129      10127       4997          0 
     33937      39991      10227      10129      10127       4997          0 


Latency (add operand): vfnmadd231pd r128,r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     33127      40261      10227      10147      10127       4993          0 
     32950      39991      10227      10140      10127       4994          0 
     32967      39991      10227      10136      10127       4992          0 
     32897      39991      10227      10129      10127       4992          0 
     32988      39992      10227      10129      10127       4992          0 
     32911      39991      10227      10129      10127       4992          0 
     32937      39991      10227      10129      10127       4992          0 
     32976      39991      10227      10129      10127       4992          0 
     32895      39990      10227      10129      10127       4992          0 
     32984      39992      10227      10129      10127       4992          0 


Latency (add operand): vfnmadd231pd r256,r256,r256

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     34323      40372      10227      10137      10127       4989          0 
     33976      39991      10227      10138      10127       4986          0 
     33942      39991      10227      10129      10127       4987          0 
     73024      41154      10228      10497      10367       5030          0 
     34981      41176      10227      10414      10229       5010          0 
     33951      39992      10227      10140      10127       4994          0 
     33965      39992      10227      10129      10127       4997          0 
     34007      39992      10227      10129      10127       4997          0 
     33924      39992      10227      10129      10127       4997          0 
     34019      39992      10227      10129      10127       4997          0 


Latency (add operand): vfnmsub231pd r128,r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     34003      40030      10227      10139      10135       5040          0 
     33962      39989      10227      10160      10149       5006          0 
     34008      39933      10227      10170      10149       5010          0 
     34138      40170      10227      10234      10168       5002          0 
     34762      40817      10227      10308      10191       5009          0 
     33962      39960      10227      10180      10159       4993          0 
     33969      39930      10227      10171      10147       4983          0 
     34017      39967      10227      10154      10147       4985          0 
     33945      39991      10227      10150      10145       4941          0 
     34057      40008      10227      10136      10135       4989          0 


Latency (add operand): vfnmsub231pd r256,r256,r256

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     35911      40908      10227      10131      10127       4990          0 
     35049      39991      10227      10137      10127       4992          0 
     35061      39991      10227      10129      10127       4992          0 
     35100      39991      10227      10129      10127       4992          0 
     35022      39992      10227      10129      10127       4992          0 
     35118      39991      10227      10129      10127       4992          0 
     35031      39991      10227      10129      10127       4992          0 
     35089      39991      10227      10129      10127       4992          0 
     35081      39990      10227      10129      10127       4992          0 
     35037      39992      10227      10129      10127       4992          0 


Throughput: vfmadd132ps r128,r128,r128

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      4582       5404      10227      10127       5000       5000          0 
      4244       5005      10227      10127       5000       5000          0 
      4245       5005      10227      10127       5000       5000          0 
      4251       5006      10227      10127       5000       5000          0 
      4253       5009      10227      10127       5000       5000          0 
      4253       5006      10227      10127       5000       5000          0 
      4256       5006      10227      10127       5000       5000          0 
      4260       5006      10227      10127       5000       5000          0 
      4260       5006      10227      10127       5000       5000          0 
      4268       5010      10227      10127       5000       5000          0 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      4738       5410      10227      10127          0          0          1 
      4377       5005      10227      10127          0          0          1 
      4373       5003      10227      10127          0          0          1 
      4376       5006      10227      10127          0          0          1 
      4379       5004      10227      10127          0          0          1 
      4381       5004      10227      10127          0          0          1 
      4386       5004      10227      10127          0          0          1 
      4383       5004      10227      10127          0          0          1 
      4389       5007      10227      10127          0          0          1 
      4390       5005      10227      10127          0          0          1 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      4429       5216      10227      10127        102          0      10146 
      4250       5008      10227      10127        111          0      10169 
      4248       5007      10227      10127        110          0      10169 
      4243       5007      10227      10127        100          0      10142 
      4245       5009      10227      10127        100          0      10142 
      4250       5009      10227      10127        100          0      10142 
      4248       5008      10227      10127        100          0      10142 
      4252       5007      10227      10127        100          0      10142 
      4256       5007      10227      10127        100          0      10142 
      4261       5008      10227      10127        100          0      10142 


Throughput: vfmadd132ps r256,r256,r256

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      6665       7614      10227      10127       5000       5000          0 
      6336       7256      10227      10150       5020       4994          1 
      6435       7374      10227      10131       5012       4989          2 
      6284       7483      10227      10154       5031       4983          2 
      6461       7405      10227      10158       5021       5000          1 
      6934       8459      10227      10198       5063       5017          1 
      4695       5372      10227      10158       5036       4998          3 
      5389       6201      10227      10196       5070       5012          3 
      5396       6218      10227      10198       5067       5031          1 
      4609       5312      10227      10131       5040       4969          1 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      7085       7544      10227      10127          0          0          1 
      6631       7067      10227      10127          0          0          1 
      6611       7054      10227      10127          0          0          1 
      6578       7024      10227      10127          0          0          1 
      6572       7023      10227      10127          0          0          1 
      5522       5903      10227      10127          0          0          1 
      4685       5007      10227      10127          0          0          1 
      4688       5007      10227      10127          0          0          1 
      4694       5011      10227      10127          0          0          1 
      4695       5008      10227      10127          0          0          1 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      6869       7559      10227      10127        103          0      10147 
      6407       7055      10227      10127        104          0      10162 
      6386       7036      10227      10127        110          0      10167 
      6370       7029      10227      10127        110          0      10169 
      5505       6071      10227      10127        100          0      10142 
      4536       5007      10227      10127        101          0      10143 
      4534       5010      10227      10127        100          0      10142 
      4530       5007      10227      10127        100          0      10142 
      4684       5175      10227      10159        117          0      10260 
      4534       5009      10227      10127        100          0      10142 


Throughput: vfmadd213ps r128,r128,r128

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      4740       5394      10227      10127       5000       5000          0 
      4397       5007      10227      10127       5000       5000          0 
      4393       5004      10227      10127       5000       5000          0 
      4389       5004      10227      10127       5000       5000          0 
      4384       5004      10227      10127       5000       5000          0 
      4385       5004      10227      10127       5000       5000          0 
      4387       5007      10227      10127       5000       5000          0 
      4380       5005      10227      10127       5000       5000          0 
      4375       5004      10227      10127       5000       5000          0 
      4381       5004      10227      10127       5000       5000          0 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      4899       5759      10227      10127          0          0          1 
      4258       5004      10227      10127          0          0          1 
      4263       5004      10227      10127          0          0          1 
      4259       5005      10227      10127          0          0          1 
      4257       5007      10227      10127          0          0          1 
      4255       5005      10227      10127          0          0          1 
      4249       5004      10227      10127          0          0          1 
      4249       5004      10227      10127          0          0          1 
      4248       5004      10227      10127          0          0          1 
      4244       5006      10227      10127          0          0          1 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      4786       5465      10227      10127        102          0      10142 
      4379       5004      10227      10127        110          0      10169 
      4376       5005      10227      10127        110          0      10166 
      4375       5006      10227      10127        100          0      10142 
      4383       5004      10227      10127        100          0      10142 
      4382       5004      10227      10127        100          0      10142 
      4389       5004      10227      10127        100          0      10142 
      4389       5004      10227      10127        100          0      10142 
      4391       5007      10227      10127        100          0      10142 
      4395       5005      10227      10127        100          0      10142 


Throughput: vfmadd213ps r256,r256,r256

