Floatint point vector instructions latency and throughput


Instructions with two operands, without VEX


Latency: movaps r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      8757      10001      10227      30127       5004          0      10001 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      9452      10412      10227      30127        102          0      20143 
      9071       9998      10227      30127        110          0      20164 
      9065      10002      10227      30127        110          0      20173 
      9055      10003      10227      30127        100          0      20150 
      9045      10004      10227      30127        100          0      20150 
      9047      10002      10227      30127        100          0      20150 
      9057      10001      10227      30127        100          0      20150 
      9069      10005      10227      30127        100          0      20150 
      9077      10004      10227      30127        100          0      20150 
      9081      10003      10227      30127        100          0      20150 


Latency: cvtps2pd r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     42649      50151      10227      20158      20127       5020          0 
     42411      49990      10227      20145      20127       5016          0 
     42514      49991      10227      20148      20127       5023          0 
     42413      49993      10227      20127      20127       5015          0 
     42511      49991      10227      20127      20127       5015          0 
     42417      49992      10227      20127      20127       5015          0 
     42514      49991      10227      20127      20127       5015          0 
     42413      49991      10227      20127      20127       5015          0 
     42510      49991      10227      20127      20127       5015          0 
     42419      49991      10227      20127      20127       5015          0 


Throughput: cvtps2pd r128,r128

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      9004      10273      10227      20127       6670       3333          0 
      8814      10066      10227      20127       6669       3334          0 
      8778      10031      10227      20127       6669       3334          0 
      8788      10028      10227      20127       6669       3334          0 
      8797      10028      10227      20127       6669       3334          0 
      8804      10030      10227      20127       6669       3334          0 
      8814      10028      10227      20127       6669       3334          0 
      8808      10030      10227      20127       6669       3334          0 
      8799      10030      10227      20127       6669       3334          0 
      8788      10029      10227      20127       6669       3334          0 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      9004      10279      10227      20127          0          0      10005 
      8812      10067      10227      20127          0          0      10005 
      8808      10067      10227      20127          0          0      10005 
      8820      10066      10227      20127          0          0      10005 
      8834      10067      10227      20127          0          0      10005 
      8806      10028      10227      20127          0          0      10005 
      8814      10031      10227      20127          0          0      10005 
      8806      10031      10227      20127          0          0      10005 
      8792      10029      10227      20127          0          0      10005 
      8782      10029      10227      20127          0          0      10005 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      9926      10564      10227      20127        103          0      20145 
      9454      10067      10227      20127        102          0      20143 
      9438      10066      10227      20127        102          0      20143 
      9391      10029      10227      20127        100          0      20139 
      9383      10029      10227      20127        100          0      20139 
      9387      10030      10227      20127        100          0      20139 
      9399      10029      10227      20127        100          0      20139 
      9403      10028      10227      20127        100          0      20139 
      9421      10030      10227      20127        100          0      20139 
      9420      10030      10227      20127        100          0      20139 


Throughput: cvtps2pd r128,[m]

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      4867       5541      10227      20127       5025       5028       5003 
      4667       5312      10227      20127       5000       5000       5000 
      4667       5308      10227      20127       5000       5000       5003 
      4672       5316      10227      20127       5000       5000       5005 
      4655       5303      10227      20127       4999       5001       5004 
      4651       5303      10227      20127       5000       5000       5004 
      4651       5302      10227      20127       5000       5000       5004 
      4645       5303      10227      20127       5000       5000       5004 
      4649       5306      10227      20127       5000       5000       5004 
      4643       5302      10227      20127       5000       5000       5003 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      4837       5525      10227      20127       5005          0          1 
      4654       5309      10227      20127       5003          0          1 
      4649       5301      10227      20127       5000          0          1 
      4653       5305      10227      20127       5004          0          1 
      4657       5304      10227      20127       5004          0          1 
      4658       5302      10227      20127       5004          0          1 
      4657       5303      10227      20127       5004          0          1 
      4655       5302      10227      20127       5003          0          1 
      4655       5303      10227      20127       5003          0          1 
      4650       5304      10227      20127       5004          0          1 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      4863       5555      10227      20127        115          0      10182 
      4643       5306      10227      20127        110          0      10169 
      4655       5313      10227      20127        110          0      10175 
      4647       5302      10227      20127        100          0      10142 
      4650       5301      10227      20127        100          0      10142 
      4653       5301      10227      20127        100          0      10142 
      4657       5302      10227      20127        100          0      10142 
      4663       5304      10227      20127        100          0      10142 
      4662       5303      10227      20127        100          0      10138 
      4653       5301      10227      20127        100          0      10142 


Latency: cvtdq2ps r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     34095      40192      10227      10134      10127       4999          0 
     34007      39991      10227      10136      10127       5000          0 
     33959      39991      10227      10136      10127       5000          0 
     33955      39991      10227      10129      10127       5000          0 
     34015      39991      10227      10129      10127       5000          0 
     33924      39992      10227      10130      10127       5000          0 
     34017      39992      10227      10129      10127       5000          0 
     33952      39991      10227      10129      10127       5000          0 
     33960      39991      10227      10129      10127       5000          0 
     34011      39991      10227      10129      10127       5000          0 


Throughput: cvtdq2ps r128,r128

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      4871       5364      10227      10127       5000       5000          0 
      4545       5008      10227      10127       5000       5000          0 
      4539       5006      10227      10127       5000       5000          0 
      4539       5007      10227      10127       5000       5000          0 
      4535       5006      10227      10127       5000       5000          0 
      4535       5008      10227      10127       5000       5000          0 
      4534       5010      10227      10127       5000       5000          0 
      4526       5006      10227      10127       5000       5000          0 
      4528       5006      10227      10127       5000       5000          0 
      4530       5007      10227      10127       5000       5000          0 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      4688       5189      10227      10127          0          0          1 
      4524       5008      10227      10127          0          0          1 
      4528       5005      10227      10127          0          0          1 
      4534       5007      10227      10127          0          0          1 
      4536       5007      10227      10127          0          0          1 
      4536       5007      10227      10127          0          0          1 
      4544       5008      10227      10127          0          0          1 
      4544       5007      10227      10127          0          0          1 
      4549       5007      10227      10127          0          0          1 
      4545       5007      10227      10127          0          0          1 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      4558       5203      10227      10127        108          0      10155 
      4393       5013      10227      10127        110          0      10168 
      4387       5008      10227      10127        110          0      10168 
      4393       5007      10227      10127        110          0      10166 
      4395       5008      10227      10127        100          0      10142 
      4397       5007      10227      10127        100          0      10142 
      4403       5009      10227      10127        100          0      10142 
      4399       5009      10227      10127        100          0      10142 
      4393       5007      10227      10127        100          0      10142 
      4392       5008      10227      10127        100          0      10142 


Throughput: cvtdq2ps r128,[m]

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      4865       5547      10227      20127       5024       5029       5003 
      4663       5312      10227      20127       5000       5000       5003 
      4663       5308      10227      20127       5000       5000       5004 
      4670       5314      10227      20127       5000       5000       5003 
      4668       5309      10227      20127       5000       5000       5003 
      4659       5303      10227      20127       5000       5000       5004 
      4659       5301      10227      20127       5000       5000       5004 
      4655       5303      10227      20127       5000       5000       5004 
      4652       5301      10227      20127       5000       5000       5004 
      4651       5305      10227      20127       5000       5000       5004 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      4712       5555      10227      20127       5004          0          1 
      4511       5314      10227      20127       5003          0          1 
      4501       5304      10227      20127       5000          0          1 
      4501       5302      10227      20127       5003          0          1 
      4507       5301      10227      20127       5004          0          1 
      4514       5305      10227      20127       5004          0          1 
      4513       5303      10227      20127       5003          0          1 
      4511       5302      10227      20127       5003          0          1 
      4507       5301      10227      20127       5004          0          1 
      4509       5303      10227      20127       5004          0          1 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      4839       5532      10227      20127        105          0      10152 
      4643       5305      10227      20127        110          0      10168 
      4653       5308      10227      20127        110          0      10168 
      4657       5310      10227      20127        110          0      10169 
      4654       5303      10227      20127        110          0      10168 
      4659       5302      10227      20127        100          0      10142 
      4659       5299      10227      20127        100          0      10142 
      4661       5302      10227      20127        100          0      10142 
      4659       5304      10227      20127        100          0      10142 
      4658       5305      10227      20127        100          0      10142 


Latency: cvttps2dq r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     34148      40167      10227      10150      10127       4996          0 
     33926      39992      10227      10137      10127       4992          0 
     34017      39991      10227      10142      10127       4993          0 
     33932      39991      10227      10142      10127       4995          0 
     33980      39992      10227      10127      10127       4995          0 
     33994      39993      10227      10127      10127       4995          0 
     33928      39992      10227      10127      10127       4995          0 
     34019      39992      10227      10127      10127       4995          0 
     33933      39992      10227      10127      10127       4995          0 
     33985      39991      10227      10127      10127       4995          0 


Throughput: cvttps2dq r128,r128

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      4550       5195      10227      10127       5000       5000          0 
      4385       5003      10227      10127       5000       5000          0 
      4391       5003      10227      10127       5000       5000          0 
      4397       5005      10227      10127       5000       5000          0 
      4401       5009      10227      10127       5000       5000          0 
      4397       5004      10227      10127       5000       5000          0 
      4393       5005      10227      10127       5000       5000          0 
      4391       5003      10227      10127       5000       5000          0 
      4388       5003      10227      10127       5000       5000          0 
      4387       5007      10227      10127       5000       5000          0 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      4431       5204      10227      10127          0          0          1 
      4262       5006      10227      10127          0          0          1 
      4256       5005      10227      10127          0          0          1 
      4252       5003      10227      10127          0          0          1 
      4252       5006      10227      10127          0          0          1 
      4249       5005      10227      10127          0          0          1 
      4245       5003      10227      10127          0          0          1 
      4241       5003      10227      10127          0          0          1 
      4244       5003      10227      10127          0          0          1 
      4240       5004      10227      10127          0          0          1 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      4566       5203      10227      10127        106          0      10151 
      4399       5006      10227      10127        110          0      10167 
      4399       5008      10227      10127        110          0      10167 
      4405       5009      10227      10127        110          0      10168 
      4397       5006      10227      10127        100          0      10142 
      4393       5007      10227      10127        100          0      10142 
      4393       5006      10227      10127        100          0      10142 
      4389       5006      10227      10127        100          0      10142 
      4390       5009      10227      10127        100          0      10142 
      4387       5007      10227      10127        100          0      10142 


Throughput: cvttps2dq r128,[m]

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      5357       5915      10227      20127       5070       4980       5005 
      4863       5367      10227      20127       5014       4986       5005 
      4853       5354      10227      20127       5012       4988       5005 
      4863       5362      10227      20127       5014       4986       5006 
      4855       5344      10227      20127       5010       4990       5006 
      4851       5343      10227      20127       5009       4991       5003 
      4853       5348      10227      20127       5010       4990       5006 
      4848       5343      10227      20127       5010       4990       5005 
      4851       5350      10227      20127       5010       4990       5006 
      4845       5348      10227      20127       5012       4988       5005 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      5059       5766      10227      20127       5005          0          1 
      4708       5360      10227      20127       5005          0          1 
      4716       5362      10227      20127       5006          0          1 
      4697       5347      10227      20127       5006          0          1 
      4691       5342      10227      20127       5000          0          1 
      4689       5348      10227      20127       5006          0          1 
      4681       5340      10227      20127       5005          0          1 
      4683       5344      10227      20127       5006          0          1 
      4681       5348      10227      20127       5005          0          1 
      4675       5340      10227      20127       5005          0          1 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      5274       6006      10227      20127        102          0      20158 
      4707       5361      10227      20127        102          0      20157 
      4703       5361      10227      20127        102          0      20160 
      4685       5345      10227      20127        100          0      20154 
      4681       5343      10227      20127        100          0      20154 
      4677       5341      10227      20127        100          0      20137 
      4673       5342      10227      20127        100          0      20153 
      4675       5342      10227      20127        100          0      20153 
      4682       5343      10227      20127        100          0      20153 
      4682       5342      10227      20127        100          0      20152 


Latency: cvtdq2pd r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     45500      50181      10227      20152      20127       5031          0 
     45262      49992      10227      20144      20127       5011          0 
     45347      49992      10227      20146      20127       5044          0 
     45247      49990      10227      20142      20127       5034          0 
     45349      49991      10227      20127      20127       5038          0 
     45248      49992      10227      20127      20127       5029          0 
     45347      49991      10227      20127      20127       5029          0 
     45253      49992      10227      20127      20127       5029          0 
     45337      49992      10227      20127      20127       5029          0 
     45270      49991      10227      20127      20127       5029          0 


Throughput: cvtdq2pd r128,r128

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      8273      10037      10227      20127       5138       4862          0 
      8239      10004      10227      20127       5112       4888          0 
      8233      10009      10227      20127       5145       4855          0 
      8221      10005      10227      20127       5133       4867          0 
      8230      10006      10227      20127       5130       4870          0 
      8236      10005      10227      20127       5130       4870          0 
      8247      10006      10227      20127       5130       4870          0 
      8255      10005      10227      20127       5130       4870          0 
      8259      10004      10227      20127       5130       4870          0 
      8251      10008      10227      20127       5130       4870          0 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      8980      10236      10227      20127          0          0      10001 
      8791      10006      10227      20127          0          0      10001 
      8794      10007      10227      20127          0          0      10001 
      8784      10007      10227      20127          0          0      10001 
      8779      10009      10227      20127          0          0      10001 
      8767      10008      10227      20127          0          0      10001 
      8758      10006      10227      20127          0          0      10001 
      8766      10010      10227      20127          0          0      10001 
      8770      10007      10227      20127          0          0      10001 
      8782      10006      10227      20127          0          0      10001 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      8979      10224      10227      20127        102          0      20141 
      8782      10009      10227      20127        110          0      20172 
      8770      10005      10227      20127        110          0      20164 
      8763      10010      10227      20127        110          0      20172 
      8753      10004      10227      20127        100          0      20142 
      8767      10008      10227      20127        100          0      20142 
      8773      10004      10227      20127        100          0      20142 
      8782      10004      10227      20127        100          0      20142 
      8792      10006      10227      20127        100          0      20142 
      8785      10004      10227      20127        100          0      20142 


Throughput: cvtdq2pd r128,[m]

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      5749       6768      10227      20127       5028       5028       5004 
      4506       5310      10227      20127       5000       5000       5003 
      4502       5305      10227      20127       5000       5000       5002 
      4500       5304      10227      20127       5000       5000       5004 
      4494       5302      10227      20127       5000       5000       5003 
      4496       5302      10227      20127       5000       5000       5003 
      4496       5301      10227      20127       5000       5000       5004 
      4498       5301      10227      20127       5000       5000       5002 
      4506       5306      10227      20127       5000       5000       5004 
      4510       5305      10227      20127       5000       5000       5004 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      5073       5773      10227      20127       5003          0          1 
      4664       5314      10227      20127       5003          0          1 
      4655       5303      10227      20127       5004          0          1 
      4651       5308      10227      20127       5002          0          1 
      4643       5302      10227      20127       5003          0          1 
      4641       5306      10227      20127       5004          0          1 
      4641       5303      10227      20127       5003          0          1 
      4641       5300      10227      20127       5003          0          1 
      4643       5302      10227      20127       5003          0          1 
      4651       5303      10227      20127       5004          0          1 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      5063       5820      10227      20127        105          0      10153 
      4817       5311      10227      20127        110          0      10168 
      4806       5304      10227      20127        110          0      10169 
      4807       5307      10227      20127        110          0      10169 
      4799       5305      10227      20127        100          0      10142 
      4796       5309      10227      20127        100          0      10146 
      4799       5310      10227      20127        100          0      10142 
      4797       5308      10227      20127        100          0      10142 
      4796       5301      10227      20127        100          0      10142 
      4799       5303      10227      20127        100          0      10142 


Latency: cvtpd2dq r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     45415      50176      10227      20157      20127       5010          0 
     45349      49990      10227      20144      20127       5006          0 
     45250      49991      10227      20137      20127       5002          0 
     45344      49991      10227      20129      20127       5000          0 
     45257      49991      10227      20129      20127       5000          0 
     46574      51366      10227      20481      20238       5081          0 
     45279      49991      10227      20139      20127       4997          0 
     45305      49991      10227      20129      20127       5000          0 
     45305      49991      10227      20129      20127       5000          0 
     45277      49991      10227      20129      20127       5000          0 


Throughput: cvtpd2dq r128,r128

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      9307      10279      10227      20127       5214       4791          0 
      9036       9996      10227      20127       5173       4829          0 
      9040       9995      10227      20127       5232       4772          0 
      9050       9994      10227      20127       5207       4798          0 
      9061       9997      10227      20127       5217       4786          0 
      9071       9996      10227      20127       5217       4786          0 
      9074       9997      10227      20127       5217       4786          0 
      9060       9997      10227      20127       5217       4786          0 
      9052       9996      10227      20127       5217       4786          0 
      9044       9997      10227      20127       5217       4786          0 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      8708      10260      10227      20127          0          0      10001 
      8491       9995      10227      20127          0          0      10001 
      8499       9993      10227      20127          0          0      10001 
      8511       9995      10227      20127          0          0      10001 
      8509       9995      10227      20127          0          0      10001 
      8501       9996      10227      20127          0          0      10001 
      8493       9995      10227      20127          0          0      10001 
      8485       9994      10227      20127          0          0      10001 
      8479       9996      10227      20127          0          0      10001 
      8481       9994      10227      20127          0          0      10001 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      9340      10980      10227      20127        102          0      20142 
      8491       9994      10227      20127        110          0      20170 
      8479       9994      10227      20127        100          0      20142 
      8475       9994      10227      20127        100          0      20142 
      8475       9994      10227      20127        100          0      20142 
      8483       9994      10227      20127        100          0      20142 
      8495       9995      10227      20127        100          0      20142 
      8503       9994      10227      20127        100          0      20142 
      8507       9995      10227      20127        100          0      20142 
      8503       9995      10227      20127        100          0      20142 


Throughput: cvtpd2dq r128,[m]

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      9196      10512      10227      30127       5854       4187       5002 
      8816      10068      10227      30127       5835       4165       5003 
      8828      10068      10227      30127       5834       4166       5002 
      8802      10029      10227      30127       5834       4166       5003 
      8812      10031      10227      30127       5834       4166       5002 
      8840      10066      10227      30127       5835       4165       5003 
      8800      10030      10227      30127       5834       4166       5002 
      8790      10028      10227      30127       5834       4166       5003 
      8780      10028      10227      30127       5834       4166       5002 
      8779      10033      10227      30127       5834       4166       5003 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
     10155      11210      10227      30127       5003          0      10001 
      9133      10067      10227      30127       5002          0      10001 
      9143      10068      10227      30127       5003          0      10001 
      9129      10066      10227      30127       5002          0      10001 
      9086      10028      10227      30127       5003          0      10001 
      9075      10029      10227      30127       5002          0      10001 
      9067      10029      10227      30127       5003          0      10001 
      9077      10031      10227      30127       5002          0      10001 
      9080      10029      10227      30127       5003          0      10001 
      9094      10029      10227      30127       5002          0      10001 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      9514      10481      10227      30127        101          0      30147 
      9140      10068      10227      30127        102          0      30149 
      9093      10030      10227      30127        100          0      30145 
      9082      10029      10227      30127        100          0      30145 
      9072      10032      10227      30127        100          0      30145 
      9070      10030      10227      30127        100          0      30145 
      9076      10028      10227      30127        100          0      30145 
      9089      10029      10227      30127        100          0      30145 
      9100      10029      10227      30127        100          0      30145 
      9109      10029      10227      30127        100          0      30145 


Latency: addss r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     35230      40155      10227      10148      10127       5000          0 
     35079      39992      10227      10135      10127       5000          0 
     35034      39991      10227      10142      10127       5000          0 
     35117      39993      10227      10127      10127       5000          0 
     35022      39994      10227      10127      10127       5000          0 
     35108      39992      10227      10127      10127       5000          0 
     35052      39992      10227      10127      10127       5000          0 
     35060      39992      10227      10127      10127       5000          0 
     35103      39991      10227      10127      10127       5000          0 
     35025      39993      10227      10127      10127       5000          0 


Throughput: addss r128,r128

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      4565       5200      10227      10127       5000       5000          0 
      4393       5006      10227      10127       5000       5000          0 
      4391       5007      10227      10127       5000       5000          0 
      4385       5007      10227      10127       5000       5000          0 
      4389       5009      10227      10127       5000       5000          0 
      4381       5007      10227      10127       5000       5000          0 
      4383       5007      10227      10127       5000       5000          0 
      4383       5007      10227      10127       5000       5000          0 
      4389       5007      10227      10127       5000       5000          0 
      4389       5010      10227      10127       5000       5000          0 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      4559       5200      10227      10127          0          0          1 
      4388       5005      10227      10127          0          0          1 
      4385       5005      10227      10127          0          0          1 
      4379       5005      10227      10127          0          0          1 
      4382       5004      10227      10127          0          0          1 
      4385       5006      10227      10127          0          0          1 
      4387       5005      10227      10127          0          0          1 
      4392       5005      10227      10127          0          0          1 
      4395       5006      10227      10127          0          0          1 
      4399       5004      10227      10127          0          0          1 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      4562       5198      10227      10127        106          0      10151 
      4397       5006      10227      10127        110          0      10165 
      4398       5007      10227      10127        110          0      10168 
      4405       5006      10227      10127        110          0      10167 
      4401       5007      10227      10127        100          0      10142 
      4399       5007      10227      10127        100          0      10142 
      4399       5009      10227      10127        100          0      10142 
      4391       5007      10227      10127        100          0      10142 
      4393       5007      10227      10127        100          0      10142 
      4390       5007      10227      10127        100          0      10142 


Throughput: addss r128,[m]

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      5090       5794      10227      20127       5004       5007       5003 
      4654       5304      10227      20127       4999       5001       5003 
      4656       5314      10227      20127       5000       5000       5003 
      4652       5312      10227      20127       5000       5000       5000 
      4643       5302      10227      20127       5000       5000       5004 
      4644       5305      10227      20127       5000       5000       5005 
      4640       5304      10227      20127       5000       5000       5004 
      4644       5309      10227      20127       5000       5000       5005 
      4646       5308      10227      20127       5000       5000       5005 
      4646       5302      10227      20127       4999       5001       5004 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      4671       5334      10227      20127       5003          0          1 
      4641       5302      10227      20127       5004          0          1 
      4639       5300      10227      20127       5005          0          1 
      4641       5299      10227      20127       5003          0          1 
      4647       5306      10227      20127       5004          0          1 
      4649       5302      10227      20127       5003          0          1 
      4649       5299      10227      20127       5004          0          1 
      4653       5302      10227      20127       5004          0          1 
      4659       5302      10227      20127       5004          0          1 
      4667       5307      10227      20127       5004          0          1 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      4879       5751      10227      20127        105          0      10151 
      4504       5314      10227      20127        110          0      10167 
      4498       5304      10227      20127        110          0      10168 
      4500       5302      10227      20127        100          0      10142 
      4500       5301      10227      20127        100          0      10138 
      4506       5304      10227      20127        100          0      10142 
      4503       5302      10227      20127        100          0      10140 
      4515       5305      10227      20127        100          0      10142 
      4514       5302      10227      20127        100          0      10142 
      4514       5303      10227      20127        100          0      10142 


Latency: subsd r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     35252      40192      10227      10149      10127       4997          0 
     35086      39992      10227      10134      10127       4989          0 
     35026      39992      10227      10134      10127       4990          0 
     35113      39991      10227      10142      10127       4989          0 
     35023      39992      10227      10135      10127       4995          0 
     35103      39994      10227      10127      10127       4994          0 
     35058      39993      10227      10127      10127       4994          0 
     35048      39990      10227      10127      10127       4991          0 
     35104      39990      10227      10127      10127       4991          0 
     35020      39990      10227      10127      10127       4991          0 


Throughput: subsd r128,r128

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      4524       5165      10227      10127       5000       5000          0 
      4380       5007      10227      10127       5000       5000          0 
      4381       5006      10227      10127       5000       5000          0 
      4385       5008      10227      10127       5000       5000          0 
      4394       5008      10227      10127       5000       5000          0 
      4393       5006      10227      10127       5000       5000          0 
      4395       5009      10227      10127       5000       5000          0 
      4403       5009      10227      10127       5000       5000          0 
      4401       5008      10227      10127       5000       5000          0 
      4401       5008      10227      10127       5000       5000          0 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      4530       5176      10227      10127          0          0          1 
      4385       5006      10227      10127          0          0          1 
      4388       5007      10227      10127          0          0          1 
      4393       5006      10227      10127          0          0          1 
      4391       5007      10227      10127          0          0          1 
      4399       5007      10227      10127          0          0          1 
      4399       5007      10227      10127          0          0          1 
      4401       5006      10227      10127          0          0          1 
      4401       5007      10227      10127          0          0          1 
      4395       5005      10227      10127          0          0          1 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      4545       5189      10227      10127        106          0      10151 
      4384       5006      10227      10127        110          0      10168 
      4383       5010      10227      10127        110          0      10168 
      4389       5012      10227      10127        101          0      10143 
      4388       5008      10227      10127        101          0      10143 
      4393       5008      10227      10127        101          0      10143 
      4392       5008      10227      10127        101          0      10143 
      4393       5008      10227      10127        100          0      10142 
      4395       5008      10227      10127        100          0      10142 
      4401       5008      10227      10127        101          0      10143 


Throughput: subsd r128,[m]

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      5230       5762      10227      20127       5012       5011       5003 
      4819       5312      10227      20127       5000       5000       5004 
      4816       5310      10227      20127       5000       5000       5005 
      4803       5304      10227      20127       4999       5001       5004 
      4798       5306      10227      20127       5000       5000       5004 
      4796       5302      10227      20127       5000       5000       5004 
      4791       5302      10227      20127       5000       5000       5003 
      4790       5302      10227      20127       4999       5001       5003 
      4794       5302      10227      20127       5000       5000       5003 
      4799       5306      10227      20127       5000       5000       5004 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      4848       5700      10227      20127       5004          0          1 
      4512       5310      10227      20127       5004          0          1 
      4518       5323      10227      20127       5003          0          1 
      4506       5310      10227      20127       5004          0          1 
      4511       5314      10227      20127       5005          0          1 
      4507       5314      10227      20127       5005          0          1 
      4498       5310      10227      20127       5005          0          1 
      4500       5308      10227      20127       5004          0          1 
      4504       5308      10227      20127       5003          0          1 
      4508       5309      10227      20127       5004          0          1 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      5750       6559      10227      20127        116          0      10175 
      4655       5312      10227      20127        111          0      10168 
      4649       5309      10227      20127        110          0      10169 
      4653       5317      10227      20127        111          0      10177 
      4651       5319      10227      20127        101          0      10142 
      4647       5309      10227      20127        101          0      10142 
      4649       5309      10227      20127        101          0      10142 
      4653       5308      10227      20127        101          0      10140 
      4654       5308      10227      20127        101          0      10138 
      4659       5309      10227      20127        101          0      10142 


Latency: addps r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     33170      40226      10227      10140      10127       4988          0 
     32894      39992      10227      10142      10127       4989          0 
     32986      39991      10227      10136      10127       4993          0 
     32924      39991      10227      10136      10127       4996          0 
     32926      39991      10227      10129      10127       4988          0 
     32983      39992      10227      10129      10127       4994          0 
     32896      39991      10227      10129      10127       4994          0 
     32983      39991      10227      10129      10127       4994          0 
     32936      39991      10227      10129      10127       4994          0 
     32916      39991      10227      10129      10127       4994          0 


Throughput: addps r128,r128

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      4738       5228      10227      10127       5000       5000          0 
      4534       5007      10227      10127       5000       5000          0 
      4534       5009      10227      10127       5000       5000          0 
      4530       5009      10227      10127       5000       5000          0 
      4524       5008      10227      10127       5000       5000          0 
